Year,Month,Day,Hour,Minute,Total PV Output (kW)
2012,10,1,10,0,31952.09159
2012,10,1,10,30,31712.61401
2012,10,1,11,0,31390.1137
2012,10,1,11,30,31127.84101
2012,10,1,12,0,30357.02021
2012,10,1,12,30,31221.61809
2012,10,1,13,0,30540.52824
2012,10,1,13,30,30363.42965
2012,10,1,14,0,30245.31497
2012,10,1,14,30,30284.65028
2012,10,1,15,0,29550.99912
2012,10,1,15,30,28081.44113
2012,10,1,16,0,26289.71495
2012,10,1,16,30,18665.20799
2012,10,1,17,0,7330.150319
2012,10,1,17,30,0
2012,10,1,18,0,0
2012,10,1,18,30,0
2012,10,1,19,0,0
2012,10,1,19,30,0
2012,10,1,20,0,0
2012,10,1,20,30,0
2012,10,1,21,0,0
2012,10,1,21,30,0
2012,10,1,22,0,0
2012,10,1,22,30,0
2012,10,1,23,0,0
2012,10,1,23,30,0
2012,10,2,0,0,0
2012,10,2,0,30,0
2012,10,2,1,0,0
2012,10,2,1,30,0
2012,10,2,2,0,0
2012,10,2,2,30,0
2012,10,2,3,0,0
2012,10,2,3,30,0
2012,10,2,4,0,0
2012,10,2,4,30,0
2012,10,2,5,0,0
2012,10,2,5,30,0
2012,10,2,6,0,2050.300742
2012,10,2,6,30,12603.0381
2012,10,2,7,0,23451.67109
2012,10,2,7,30,27471.15054
2012,10,2,8,0,29622.20158
2012,10,2,8,30,30945.20623
2012,10,2,9,0,31305.71814
2012,10,2,9,30,31371.77775
2012,10,2,10,0,31434.32408
2012,10,2,10,30,31405.4162
2012,10,2,11,0,31224.04832
2012,10,2,11,30,31158.49569
2012,10,2,12,0,31338.77922
2012,10,2,12,30,31651.73387
2012,10,2,13,0,31782.61949
2012,10,2,13,30,32080.53148
2012,10,2,14,0,32404.32603
2012,10,2,14,30,32355.31568
2012,10,2,15,0,31376.37914
2012,10,2,15,30,29572.81431
2012,10,2,16,0,26034.29266
2012,10,2,16,30,17709.43446
2012,10,2,17,0,6634.986719
2012,10,2,17,30,0
2012,10,2,18,0,0
2012,10,2,18,30,0
2012,10,2,19,0,0
2012,10,2,19,30,0
2012,10,2,20,0,0
2012,10,2,20,30,0
2012,10,2,21,0,0
2012,10,2,21,30,0
2012,10,2,22,0,0
2012,10,2,22,30,0
2012,10,2,23,0,0
2012,10,2,23,30,0
2012,10,3,0,0,0
2012,10,3,0,30,0
2012,10,3,1,0,0
2012,10,3,1,30,0
2012,10,3,2,0,0
2012,10,3,2,30,0
2012,10,3,3,0,0
2012,10,3,3,30,0
2012,10,3,4,0,0
2012,10,3,4,30,0
2012,10,3,5,0,0
2012,10,3,5,30,0
2012,10,3,6,0,1831.276295
2012,10,3,6,30,12396.9786
2012,10,3,7,0,22299.55477
2012,10,3,7,30,25520.26287
2012,10,3,8,0,27960.22846
2012,10,3,8,30,30091.70402
2012,10,3,9,0,31287.14406
2012,10,3,9,30,32313.74148
2012,10,3,10,0,32318.41202
2012,10,3,10,30,32236.8311
2012,10,3,11,0,32078.26507
2012,10,3,11,30,31956.21573
2012,10,3,12,0,32128.21156
2012,10,3,12,30,32390.94346
2012,10,3,13,0,32828.26716
2012,10,3,13,30,33173.7839
2012,10,3,14,0,33418.4912
2012,10,3,14,30,33421.05622
2012,10,3,15,0,32794.39553
2012,10,3,15,30,31026.6048
2012,10,3,16,0,28053.51523
2012,10,3,16,30,19150.54386
2012,10,3,17,0,7148.823285
2012,10,3,17,30,0
2012,10,3,18,0,0
2012,10,3,18,30,0
2012,10,3,19,0,0
2012,10,3,19,30,0
2012,10,3,20,0,0
2012,10,3,20,30,0
2012,10,3,21,0,0
2012,10,3,21,30,0
2012,10,3,22,0,0
2012,10,3,22,30,0
2012,10,3,23,0,0
2012,10,3,23,30,0
2012,10,4,0,0,0
2012,10,4,0,30,0
2012,10,4,1,0,0
2012,10,4,1,30,0
2012,10,4,2,0,0
2012,10,4,2,30,0
2012,10,4,3,0,0
2012,10,4,3,30,0
2012,10,4,4,0,0
2012,10,4,4,30,0
2012,10,4,5,0,0
2012,10,4,5,30,0
2012,10,4,6,0,557.6195283
2012,10,4,6,30,8205.802006
2012,10,4,7,0,13234.44486
2012,10,4,7,30,24995.56293
2012,10,4,8,0,28779.85603
2012,10,4,8,30,31088.11669
2012,10,4,9,0,32166.95629
2012,10,4,9,30,32140.01638
2012,10,4,10,0,32497.16617
2012,10,4,10,30,32079.66764
2012,10,4,11,0,31661.11959
2012,10,4,11,30,31550.94151
2012,10,4,12,0,31668.01415
2012,10,4,12,30,32177.68381
2012,10,4,13,0,32249.22978
2012,10,4,13,30,32324.14289
2012,10,4,14,0,32403.69386
2012,10,4,14,30,33656.28867
2012,10,4,15,0,32893.92617
2012,10,4,15,30,30942.26647
2012,10,4,16,0,27371.88686
2012,10,4,16,30,18247.55543
2012,10,4,17,0,6348.689819
2012,10,4,17,30,0
2012,10,4,18,0,0
2012,10,4,18,30,0
2012,10,4,19,0,0
2012,10,4,19,30,0
2012,10,4,20,0,0
2012,10,4,20,30,0
2012,10,4,21,0,0
2012,10,4,21,30,0
2012,10,4,22,0,0
2012,10,4,22,30,0
2012,10,4,23,0,0
2012,10,4,23,30,0
2012,10,5,0,0,0
2012,10,5,0,30,0
2012,10,5,1,0,0
2012,10,5,1,30,0
2012,10,5,2,0,0
2012,10,5,2,30,0
2012,10,5,3,0,0
2012,10,5,3,30,0
2012,10,5,4,0,0
2012,10,5,4,30,0
2012,10,5,5,0,0
2012,10,5,5,30,0
2012,10,5,6,0,688.4360298
2012,10,5,6,30,8847.876226
2012,10,5,7,0,12933.68461
2012,10,5,7,30,19437.56815
2012,10,5,8,0,23247.37142
2012,10,5,8,30,29035.08898
2012,10,5,9,0,32678.36864
2012,10,5,9,30,30017.79502
2012,10,5,10,0,32389.91903
2012,10,5,10,30,30426.58492
2012,10,5,11,0,28645.15018
2012,10,5,11,30,27297.92069
2012,10,5,12,0,26434.63957
2012,10,5,12,30,22618.16037
2012,10,5,13,0,24960.82956
2012,10,5,13,30,26477.7716
2012,10,5,14,0,23663.24645
2012,10,5,14,30,18919.34881
2012,10,5,15,0,15930.55956
2012,10,5,15,30,21625.83397
2012,10,5,16,0,13326.63105
2012,10,5,16,30,9452.091822
2012,10,5,17,0,2824.255046
2012,10,5,17,30,0
2012,10,5,18,0,0
2012,10,5,18,30,0
2012,10,5,19,0,0
2012,10,5,19,30,0
2012,10,5,20,0,0
2012,10,5,20,30,0
2012,10,5,21,0,0
2012,10,5,21,30,0
2012,10,5,22,0,0
2012,10,5,22,30,0
2012,10,5,23,0,0
2012,10,5,23,30,0
2012,10,6,0,0,0
2012,10,6,0,30,0
2012,10,6,1,0,0
2012,10,6,1,30,0
2012,10,6,2,0,0
2012,10,6,2,30,0
2012,10,6,3,0,0
2012,10,6,3,30,0
2012,10,6,4,0,0
2012,10,6,4,30,0
2012,10,6,5,0,0
2012,10,6,5,30,0
2012,10,6,6,0,167.8995472
2012,10,6,6,30,3016.194836
2012,10,6,7,0,6355.302618
2012,10,6,7,30,13421.44651
2012,10,6,8,0,18952.45839
2012,10,6,8,30,21409.50606
2012,10,6,9,0,24227.5075
2012,10,6,9,30,29259.23548
2012,10,6,10,0,31020.81339
2012,10,6,10,30,31945.39635
2012,10,6,11,0,29936.72316
2012,10,6,11,30,30965.95288
2012,10,6,12,0,29153.62732
2012,10,6,12,30,29149.72191
2012,10,6,13,0,26921.1816
2012,10,6,13,30,23769.90384
2012,10,6,14,0,21299.78639
2012,10,6,14,30,19351.1554
2012,10,6,15,0,14801.87894
2012,10,6,15,30,19657.81594
2012,10,6,16,0,11571.71576
2012,10,6,16,30,7912.545297
2012,10,6,17,0,2022.184972
2012,10,6,17,30,0
2012,10,6,18,0,0
2012,10,6,18,30,0
2012,10,6,19,0,0
2012,10,6,19,30,0
2012,10,6,20,0,0
2012,10,6,20,30,0
2012,10,6,21,0,0
2012,10,6,21,30,0
2012,10,6,22,0,0
2012,10,6,22,30,0
2012,10,6,23,0,0
2012,10,6,23,30,0
2012,10,7,0,0,0
2012,10,7,0,30,0
2012,10,7,1,0,0
2012,10,7,1,30,0
2012,10,7,2,0,0
2012,10,7,2,30,0
2012,10,7,3,0,0
2012,10,7,3,30,0
2012,10,7,4,0,0
2012,10,7,4,30,0
2012,10,7,5,0,0
2012,10,7,5,30,0
2012,10,7,6,0,714.1914553
2012,10,7,6,30,11646.25008
2012,10,7,7,0,17953.3994
2012,10,7,7,30,20255.28403
2012,10,7,8,0,28564.74675
2012,10,7,8,30,30115.28034
2012,10,7,9,0,32429.27006
2012,10,7,9,30,32160.45043
2012,10,7,10,0,31878.62666
2012,10,7,10,30,31729.38725
2012,10,7,11,0,31469.19246
2012,10,7,11,30,31378.20124
2012,10,7,12,0,31463.64772
2012,10,7,12,30,30945.94817
2012,10,7,13,0,31222.68205
2012,10,7,13,30,31479.96755
2012,10,7,14,0,31333.85579
2012,10,7,14,30,31579.50144
2012,10,7,15,0,31928.68072
2012,10,7,15,30,29896.31147
2012,10,7,16,0,26149.57741
2012,10,7,16,30,16324.57355
2012,10,7,17,0,4413.543892
2012,10,7,17,30,0
2012,10,7,18,0,0
2012,10,7,18,30,0
2012,10,7,19,0,0
2012,10,7,19,30,0
2012,10,7,20,0,0
2012,10,7,20,30,0
2012,10,7,21,0,0
2012,10,7,21,30,0
2012,10,7,22,0,0
2012,10,7,22,30,0
2012,10,7,23,0,0
2012,10,7,23,30,0
2012,10,8,0,0,0
2012,10,8,0,30,0
2012,10,8,1,0,0
2012,10,8,1,30,0
2012,10,8,2,0,0
2012,10,8,2,30,0
2012,10,8,3,0,0
2012,10,8,3,30,0
2012,10,8,4,0,0
2012,10,8,4,30,0
2012,10,8,5,0,0
2012,10,8,5,30,0
2012,10,8,6,0,658.9980005
2012,10,8,6,30,11303.98406
2012,10,8,7,0,6523.375236
2012,10,8,7,30,3587.006175
2012,10,8,8,0,6338.234705
2012,10,8,8,30,8553.208833
2012,10,8,9,0,14440.21923
2012,10,8,9,30,27794.22906
2012,10,8,10,0,32590.36179
2012,10,8,10,30,32385.52119
2012,10,8,11,0,32065.6656
2012,10,8,11,30,31906.82751
2012,10,8,12,0,32011.68944
2012,10,8,12,30,32326.34398
2012,10,8,13,0,32654.25625
2012,10,8,13,30,32991.75699
2012,10,8,14,0,33205.41983
2012,10,8,14,30,33159.60031
2012,10,8,15,0,32415.15583
2012,10,8,15,30,30434.9532
2012,10,8,16,0,26625.28472
2012,10,8,16,30,16327.92252
2012,10,8,17,0,3924.570787
2012,10,8,17,30,0
2012,10,8,18,0,0
2012,10,8,18,30,0
2012,10,8,19,0,0
2012,10,8,19,30,0
2012,10,8,20,0,0
2012,10,8,20,30,0
2012,10,8,21,0,0
2012,10,8,21,30,0
2012,10,8,22,0,0
2012,10,8,22,30,0
2012,10,8,23,0,0
2012,10,8,23,30,0
2012,10,9,0,0,0
2012,10,9,0,30,0
2012,10,9,1,0,0
2012,10,9,1,30,0
2012,10,9,2,0,0
2012,10,9,2,30,0
2012,10,9,3,0,0
2012,10,9,3,30,0
2012,10,9,4,0,0
2012,10,9,4,30,0
2012,10,9,5,0,0
2012,10,9,5,30,0
2012,10,9,6,0,504.5217008
2012,10,9,6,30,9580.441626
2012,10,9,7,0,5626.333976
2012,10,9,7,30,7147.133148
2012,10,9,8,0,11106.26255
2012,10,9,8,30,16763.0331
2012,10,9,9,0,23269.52281
2012,10,9,9,30,32164.82563
2012,10,9,10,0,32187.52668
2012,10,9,10,30,32050.45014
2012,10,9,11,0,31793.43999
2012,10,9,11,30,31659.75253
2012,10,9,12,0,31824.06309
2012,10,9,12,30,32142.60729
2012,10,9,13,0,32402.0263
2012,10,9,13,30,31659.0171
2012,10,9,14,0,31296.67058
2012,10,9,14,30,31176.84072
2012,10,9,15,0,31989.86121
2012,10,9,15,30,29791.03974
2012,10,9,16,0,25708.20553
2012,10,9,16,30,15037.45158
2012,10,9,17,0,3067.734116
2012,10,9,17,30,0
2012,10,9,18,0,0
2012,10,9,18,30,0
2012,10,9,19,0,0
2012,10,9,19,30,0
2012,10,9,20,0,0
2012,10,9,20,30,0
2012,10,9,21,0,0
2012,10,9,21,30,0
2012,10,9,22,0,0
2012,10,9,22,30,0
2012,10,9,23,0,0
2012,10,9,23,30,0
2012,10,10,0,0,0
2012,10,10,0,30,0
2012,10,10,1,0,0
2012,10,10,1,30,0
2012,10,10,2,0,0
2012,10,10,2,30,0
2012,10,10,3,0,0
2012,10,10,3,30,0
2012,10,10,4,0,0
2012,10,10,4,30,0
2012,10,10,5,0,0
2012,10,10,5,30,0
2012,10,10,6,0,307.3571995
2012,10,10,6,30,7148.019384
2012,10,10,7,0,9758.50049
2012,10,10,7,30,15075.50886
2012,10,10,8,0,17526.61334
2012,10,10,8,30,19957.60556
2012,10,10,9,0,23687.98902
2012,10,10,9,30,23195.70601
2012,10,10,10,0,24069.65312
2012,10,10,10,30,26136.56714
2012,10,10,11,0,28786.02713
2012,10,10,11,30,32303.83941
2012,10,10,12,0,32468.66582
2012,10,10,12,30,30314.38655
2012,10,10,13,0,30453.3736
2012,10,10,13,30,33620.22418
2012,10,10,14,0,33919.15419
2012,10,10,14,30,31983.3286
2012,10,10,15,0,29363.25982
2012,10,10,15,30,20861.21379
2012,10,10,16,0,16688.28177
2012,10,10,16,30,12661.11093
2012,10,10,17,0,2557.580791
2012,10,10,17,30,0
2012,10,10,18,0,0
2012,10,10,18,30,0
2012,10,10,19,0,0
2012,10,10,19,30,0
2012,10,10,20,0,0
2012,10,10,20,30,0
2012,10,10,21,0,0
2012,10,10,21,30,0
2012,10,10,22,0,0
2012,10,10,22,30,0
2012,10,10,23,0,0
2012,10,10,23,30,0
2012,10,11,0,0,0
2012,10,11,0,30,0
2012,10,11,1,0,0
2012,10,11,1,30,0
2012,10,11,2,0,0
2012,10,11,2,30,0
2012,10,11,3,0,0
2012,10,11,3,30,0
2012,10,11,4,0,0
2012,10,11,4,30,0
2012,10,11,5,0,0
2012,10,11,5,30,0
2012,10,11,6,0,306.9665786
2012,10,11,6,30,6536.332732
2012,10,11,7,0,7849.960105
2012,10,11,7,30,5830.043104
2012,10,11,8,0,11089.26738
2012,10,11,8,30,17228.67053
2012,10,11,9,0,12230.30162
2012,10,11,9,30,17482.72271
2012,10,11,10,0,8331.574894
2012,10,11,10,30,9910.315799
2012,10,11,11,0,11848.80632
2012,10,11,11,30,16326.24208
2012,10,11,12,0,16324.71807
2012,10,11,12,30,16137.46044
2012,10,11,13,0,17945.87421
2012,10,11,13,30,16852.08892
2012,10,11,14,0,19459.92853
2012,10,11,14,30,21647.26133
2012,10,11,15,0,20081.56606
2012,10,11,15,30,20447.29724
2012,10,11,16,0,15551.35161
2012,10,11,16,30,9501.393391
2012,10,11,17,0,2082.491022
2012,10,11,17,30,0
2012,10,11,18,0,0
2012,10,11,18,30,0
2012,10,11,19,0,0
2012,10,11,19,30,0
2012,10,11,20,0,0
2012,10,11,20,30,0
2012,10,11,21,0,0
2012,10,11,21,30,0
2012,10,11,22,0,0
2012,10,11,22,30,0
2012,10,11,23,0,0
2012,10,11,23,30,0
2012,10,12,0,0,0
2012,10,12,0,30,0
2012,10,12,1,0,0
2012,10,12,1,30,0
2012,10,12,2,0,0
2012,10,12,2,30,0
2012,10,12,3,0,0
2012,10,12,3,30,0
2012,10,12,4,0,0
2012,10,12,4,30,0
2012,10,12,5,0,0
2012,10,12,5,30,0
2012,10,12,6,0,296.0929864
2012,10,12,6,30,11008.86085
2012,10,12,7,0,23356.7032
2012,10,12,7,30,27815.93639
2012,10,12,8,0,27739.30213
2012,10,12,8,30,20362.41035
2012,10,12,9,0,15476.81854
2012,10,12,9,30,21978.08841
2012,10,12,10,0,12243.59602
2012,10,12,10,30,21142.05578
2012,10,12,11,0,12173.06934
2012,10,12,11,30,15732.96501
2012,10,12,12,0,14286.82532
2012,10,12,12,30,10055.50183
2012,10,12,13,0,15620.53668
2012,10,12,13,30,18943.95506
2012,10,12,14,0,18811.37637
2012,10,12,14,30,18959.84645
2012,10,12,15,0,20533.02932
2012,10,12,15,30,15719.90937
2012,10,12,16,0,17116.36359
2012,10,12,16,30,11166.46249
2012,10,12,17,0,2197.808039
2012,10,12,17,30,0
2012,10,12,18,0,0
2012,10,12,18,30,0
2012,10,12,19,0,0
2012,10,12,19,30,0
2012,10,12,20,0,0
2012,10,12,20,30,0
2012,10,12,21,0,0
2012,10,12,21,30,0
2012,10,12,22,0,0
2012,10,12,22,30,0
2012,10,12,23,0,0
2012,10,12,23,30,0
2012,10,13,0,0,0
2012,10,13,0,30,0
2012,10,13,1,0,0
2012,10,13,1,30,0
2012,10,13,2,0,0
2012,10,13,2,30,0
2012,10,13,3,0,0
2012,10,13,3,30,0
2012,10,13,4,0,0
2012,10,13,4,30,0
2012,10,13,5,0,0
2012,10,13,5,30,0
2012,10,13,6,0,120.008224
2012,10,13,6,30,9580.772179
2012,10,13,7,0,21436.64688
2012,10,13,7,30,27549.01563
2012,10,13,8,0,30136.40038
2012,10,13,8,30,31491.48315
2012,10,13,9,0,31909.02235
2012,10,13,9,30,31593.86664
2012,10,13,10,0,31428.40594
2012,10,13,10,30,31023.12204
2012,10,13,11,0,30558.51785
2012,10,13,11,30,30270.34524
2012,10,13,12,0,30161.03765
2012,10,13,12,30,30451.73436
2012,10,13,13,0,30839.85947
2012,10,13,13,30,31171.78564
2012,10,13,14,0,31349.5246
2012,10,13,14,30,31374.68651
2012,10,13,15,0,30241.92097
2012,10,13,15,30,23205.03731
2012,10,13,16,0,15219.25812
2012,10,13,16,30,10279.44811
2012,10,13,17,0,1265.006411
2012,10,13,17,30,0
2012,10,13,18,0,0
2012,10,13,18,30,0
2012,10,13,19,0,0
2012,10,13,19,30,0
2012,10,13,20,0,0
2012,10,13,20,30,0
2012,10,13,21,0,0
2012,10,13,21,30,0
2012,10,13,22,0,0
2012,10,13,22,30,0
2012,10,13,23,0,0
2012,10,13,23,30,0
2012,10,14,0,0,0
2012,10,14,0,30,0
2012,10,14,1,0,0
2012,10,14,1,30,0
2012,10,14,2,0,0
2012,10,14,2,30,0
2012,10,14,3,0,0
2012,10,14,3,30,0
2012,10,14,4,0,0
2012,10,14,4,30,0
2012,10,14,5,0,0
2012,10,14,5,30,0
2012,10,14,6,0,0
2012,10,14,6,30,9147.51973
2012,10,14,7,0,20839.0837
2012,10,14,7,30,26947.50902
2012,10,14,8,0,29752.259
2012,10,14,8,30,31241.8984
2012,10,14,9,0,31552.98893
2012,10,14,9,30,31245.77745
2012,10,14,10,0,31098.76377
2012,10,14,10,30,30781.76218
2012,10,14,11,0,29594.51653
2012,10,14,11,30,30078.47621
2012,10,14,12,0,30047.60132
2012,10,14,12,30,29472.50314
2012,10,14,13,0,30725.11769
2012,10,14,13,30,30992.12311
2012,10,14,14,0,31137.26861
2012,10,14,14,30,31014.38106
2012,10,14,15,0,29566.56049
2012,10,14,15,30,27244.13839
2012,10,14,16,0,22776.92375
2012,10,14,16,30,11742.09506
2012,10,14,17,0,1494.840021
2012,10,14,17,30,0
2012,10,14,18,0,0
2012,10,14,18,30,0
2012,10,14,19,0,0
2012,10,14,19,30,0
2012,10,14,20,0,0
2012,10,14,20,30,0
2012,10,14,21,0,0
2012,10,14,21,30,0
2012,10,14,22,0,0
2012,10,14,22,30,0
2012,10,14,23,0,0
2012,10,14,23,30,0
2012,10,15,0,0,0
2012,10,15,0,30,0
2012,10,15,1,0,0
2012,10,15,1,30,0
2012,10,15,2,0,0
2012,10,15,2,30,0
2012,10,15,3,0,0
2012,10,15,3,30,0
2012,10,15,4,0,0
2012,10,15,4,30,0
2012,10,15,5,0,0
2012,10,15,5,30,0
2012,10,15,6,0,0
2012,10,15,6,30,9053.522394
2012,10,15,7,0,20448.37069
2012,10,15,7,30,26613.10837
2012,10,15,8,0,29140.30308
2012,10,15,8,30,30307.14867
2012,10,15,9,0,30350.12314
2012,10,15,9,30,30009.42714
2012,10,15,10,0,29848.86815
2012,10,15,10,30,29488.87853
2012,10,15,11,0,29091.59832
2012,10,15,11,30,28351.81333
2012,10,15,12,0,28596.03883
2012,10,15,12,30,29622.25022
2012,10,15,13,0,30015.16895
2012,10,15,13,30,30445.32896
2012,10,15,14,0,30734.08184
2012,10,15,14,30,30911.80484
2012,10,15,15,0,29954.07362
2012,10,15,15,30,27866.25882
2012,10,15,16,0,23746.59134
2012,10,15,16,30,12162.22552
2012,10,15,17,0,1034.713082
2012,10,15,17,30,0
2012,10,15,18,0,0
2012,10,15,18,30,0
2012,10,15,19,0,0
2012,10,15,19,30,0
2012,10,15,20,0,0
2012,10,15,20,30,0
2012,10,15,21,0,0
2012,10,15,21,30,0
2012,10,15,22,0,0
2012,10,15,22,30,0
2012,10,15,23,0,0
2012,10,15,23,30,0
2012,10,16,0,0,0
2012,10,16,0,30,0
2012,10,16,1,0,0
2012,10,16,1,30,0
2012,10,16,2,0,0
2012,10,16,2,30,0
2012,10,16,3,0,0
2012,10,16,3,30,0
2012,10,16,4,0,0
2012,10,16,4,30,0
2012,10,16,5,0,0
2012,10,16,5,30,0
2012,10,16,6,0,0
2012,10,16,6,30,9053.052674
2012,10,16,7,0,19509.72955
2012,10,16,7,30,24940.10912
2012,10,16,8,0,29064.34436
2012,10,16,8,30,30233.07398
2012,10,16,9,0,30302.80956
2012,10,16,9,30,30079.2817
2012,10,16,10,0,29884.81806
2012,10,16,10,30,29628.57513
2012,10,16,11,0,29277.55285
2012,10,16,11,30,29141.49264
2012,10,16,12,0,29213.07537
2012,10,16,12,30,29505.21873
2012,10,16,13,0,29808.19116
2012,10,16,13,30,30205.35732
2012,10,16,14,0,30388.28082
2012,10,16,14,30,30493.06437
2012,10,16,15,0,29355.63104
2012,10,16,15,30,27218.28182
2012,10,16,16,0,23028.61271
2012,10,16,16,30,11485.083
2012,10,16,17,0,771.9726764
2012,10,16,17,30,0
2012,10,16,18,0,0
2012,10,16,18,30,0
2012,10,16,19,0,0
2012,10,16,19,30,0
2012,10,16,20,0,0
2012,10,16,20,30,0
2012,10,16,21,0,0
2012,10,16,21,30,0
2012,10,16,22,0,0
2012,10,16,22,30,0
2012,10,16,23,0,0
2012,10,16,23,30,0
2012,10,17,0,0,0
2012,10,17,0,30,0
2012,10,17,1,0,0
2012,10,17,1,30,0
2012,10,17,2,0,0
2012,10,17,2,30,0
2012,10,17,3,0,0
2012,10,17,3,30,0
2012,10,17,4,0,0
2012,10,17,4,30,0
2012,10,17,5,0,0
2012,10,17,5,30,0
2012,10,17,6,0,0
2012,10,17,6,30,8831.12335
2012,10,17,7,0,20278.27155
2012,10,17,7,30,26853.5983
2012,10,17,8,0,29352.55457
2012,10,17,8,30,30806.36171
2012,10,17,9,0,31028.08412
2012,10,17,9,30,30816.4766
2012,10,17,10,0,30631.86457
2012,10,17,10,30,30346.81584
2012,10,17,11,0,29916.41268
2012,10,17,11,30,29226.93063
2012,10,17,12,0,29056.19985
2012,10,17,12,30,29250.33463
2012,10,17,13,0,30390.51496
2012,10,17,13,30,29725.27445
2012,10,17,14,0,29888.8414
2012,10,17,14,30,29373.74738
2012,10,17,15,0,27641.04731
2012,10,17,15,30,24342.69446
2012,10,17,16,0,16326.06207
2012,10,17,16,30,8678.779378
2012,10,17,17,0,296.7791355
2012,10,17,17,30,0
2012,10,17,18,0,0
2012,10,17,18,30,0
2012,10,17,19,0,0
2012,10,17,19,30,0
2012,10,17,20,0,0
2012,10,17,20,30,0
2012,10,17,21,0,0
2012,10,17,21,30,0
2012,10,17,22,0,0
2012,10,17,22,30,0
2012,10,17,23,0,0
2012,10,17,23,30,0
2012,10,18,0,0,0
2012,10,18,0,30,0
2012,10,18,1,0,0
2012,10,18,1,30,0
2012,10,18,2,0,0
2012,10,18,2,30,0
2012,10,18,3,0,0
2012,10,18,3,30,0
2012,10,18,4,0,0
2012,10,18,4,30,0
2012,10,18,5,0,0
2012,10,18,5,30,0
2012,10,18,6,0,0
2012,10,18,6,30,5406.320541
2012,10,18,7,0,9649.638365
2012,10,18,7,30,13595.70617
2012,10,18,8,0,13187.1906
2012,10,18,8,30,16344.82957
2012,10,18,9,0,14483.27764
2012,10,18,9,30,12872.6359
2012,10,18,10,0,16781.41746
2012,10,18,10,30,15353.13276
2012,10,18,11,0,17139.40911
2012,10,18,11,30,15795.93514
2012,10,18,12,0,15714.14342
2012,10,18,12,30,14390.60513
2012,10,18,13,0,13137.4064
2012,10,18,13,30,11520.06206
2012,10,18,14,0,11005.19725
2012,10,18,14,30,12526.777
2012,10,18,15,0,11881.30352
2012,10,18,15,30,15195.1791
2012,10,18,16,0,19060.97363
2012,10,18,16,30,9203.813891
2012,10,18,17,0,390.0952203
2012,10,18,17,30,0
2012,10,18,18,0,0
2012,10,18,18,30,0
2012,10,18,19,0,0
2012,10,18,19,30,0
2012,10,18,20,0,0
2012,10,18,20,30,0
2012,10,18,21,0,0
2012,10,18,21,30,0
2012,10,18,22,0,0
2012,10,18,22,30,0
2012,10,18,23,0,0
2012,10,18,23,30,0
2012,10,19,0,0,0
2012,10,19,0,30,0
2012,10,19,1,0,0
2012,10,19,1,30,0
2012,10,19,2,0,0
2012,10,19,2,30,0
2012,10,19,3,0,0
2012,10,19,3,30,0
2012,10,19,4,0,0
2012,10,19,4,30,0
2012,10,19,5,0,0
2012,10,19,5,30,0
2012,10,19,6,0,0
2012,10,19,6,30,6851.028974
2012,10,19,7,0,17072.06729
2012,10,19,7,30,24243.92935
2012,10,19,8,0,27705.53225
2012,10,19,8,30,29333.92549
2012,10,19,9,0,29899.138
2012,10,19,9,30,28844.24652
2012,10,19,10,0,29343.03187
2012,10,19,10,30,29176.85378
2012,10,19,11,0,28479.57407
2012,10,19,11,30,28417.34349
2012,10,19,12,0,28610.0386
2012,10,19,12,30,28322.33393
2012,10,19,13,0,28260.60911
2012,10,19,13,30,28659.53251
2012,10,19,14,0,22412.73831
2012,10,19,14,30,22664.90714
2012,10,19,15,0,20926.63687
2012,10,19,15,30,18842.31985
2012,10,19,16,0,11880.02438
2012,10,19,16,30,5364.727316
2012,10,19,17,0,134.1750133
2012,10,19,17,30,0
2012,10,19,18,0,0
2012,10,19,18,30,0
2012,10,19,19,0,0
2012,10,19,19,30,0
2012,10,19,20,0,0
2012,10,19,20,30,0
2012,10,19,21,0,0
2012,10,19,21,30,0
2012,10,19,22,0,0
2012,10,19,22,30,0
2012,10,19,23,0,0
2012,10,19,23,30,0
2012,10,20,0,0,0
2012,10,20,0,30,0
2012,10,20,1,0,0
2012,10,20,1,30,0
2012,10,20,2,0,0
2012,10,20,2,30,0
2012,10,20,3,0,0
2012,10,20,3,30,0
2012,10,20,4,0,0
2012,10,20,4,30,0
2012,10,20,5,0,0
2012,10,20,5,30,0
2012,10,20,6,0,0
2012,10,20,6,30,6722.427993
2012,10,20,7,0,10681.36986
2012,10,20,7,30,10079.81519
2012,10,20,8,0,9977.006505
2012,10,20,8,30,11889.61215
2012,10,20,9,0,11632.17516
2012,10,20,9,30,12112.33284
2012,10,20,10,0,8909.061132
2012,10,20,10,30,5455.417068
2012,10,20,11,0,8815.415406
2012,10,20,11,30,11662.28392
2012,10,20,12,0,12197.07245
2012,10,20,12,30,13153.75077
2012,10,20,13,0,17725.54682
2012,10,20,13,30,16330.49287
2012,10,20,14,0,15091.01084
2012,10,20,14,30,11416.298
2012,10,20,15,0,11885.50858
2012,10,20,15,30,9184.366631
2012,10,20,16,0,20764.17737
2012,10,20,16,30,9659.626491
2012,10,20,17,0,129.2938377
2012,10,20,17,30,0
2012,10,20,18,0,0
2012,10,20,18,30,0
2012,10,20,19,0,0
2012,10,20,19,30,0
2012,10,20,20,0,0
2012,10,20,20,30,0
2012,10,20,21,0,0
2012,10,20,21,30,0
2012,10,20,22,0,0
2012,10,20,22,30,0
